User_ID,Date,Steps,Calories_Burned,Sleep_Hours,Heart_Rate
U5464,2024-01-20 08:00:00,2376,227.74,5.1,61
U5465,2024-01-20 09:00:00,2692,585.41,7.8,74
U5466,2024-01-20 10:00:00,12766,500.17,5.2,72
U5467,2024-01-20 11:00:00,8826,281.91,3.3,87
U5468,2024-01-20 12:00:00,14306,467.58,8.8,73
U5469,2024-01-20 13:00:00,1923,445.45,8.2,71
U5470,2024-01-20 14:00:00,5985,432.33,3.4,74
U5471,2024-01-20 15:00:00,2498,438.02,4.0,80
U5472,2024-01-20 16:00:00,14946,50.3,10.0,88
U5473,2024-01-20 17:00:00,6010,251.48,7.6,94
U5474,2024-01-20 18:00:00,11218,373.15,8.6,79
U5475,2024-01-20 19:00:00,5598,145.44,5.7,77
U5476,2024-01-20 20:00:00,4870,611.87,6.6,97
U5477,2024-01-20 21:00:00,13981,685.17,7.3,74
U5478,2024-01-20 22:00:00,11338,663.33,8.6,71
U5479,2024-01-20 23:00:00,2725,394.73,5.4,93
U5480,2024-01-21 00:00:00,14197,568.03,7.7,64
U5481,2024-01-21 01:00:00,14617,107.66,8.4,76
U5482,2024-01-21 02:00:00,3810,199.55,8.6,72
U5483,2024-01-21 03:00:00,6561,85.2,6.5,72
U5484,2024-01-21 04:00:00,3294,774.08,6.3,95
U5485,2024-01-21 05:00:00,11504,480.73,3.7,75
U5486,2024-01-21 06:00:00,10784,181.43,6.5,99
U5487,2024-01-21 07:00:00,9616,580.66,7.9,62
U5488,2024-01-21 08:00:00,5890,416.85,9.4,61
U5489,2024-01-21 09:00:00,6177,375.69,3.9,84
U5490,2024-01-21 10:00:00,9016,735.09,9.8,62
U5491,2024-01-21 11:00:00,6603,581.15,4.6,70
U5492,2024-01-21 12:00:00,3371,567.99,4.2,70
U5493,2024-01-21 13:00:00,8353,122.98,3.8,69
U5494,2024-01-21 14:00:00,12031,119.02,9.9,87
U5495,2024-01-21 15:00:00,6618,548.32,6.9,70
U5496,2024-01-21 16:00:00,14135,167.37,4.9,66
U5497,2024-01-21 17:00:00,9253,389.94,5.2,88
U5498,2024-01-21 18:00:00,6058,477.35,9.7,60
U5499,2024-01-21 19:00:00,4558,341.07,9.3,74
U5500,2024-01-21 20:00:00,2784,113.87,5.4,66
U5501,2024-01-21 21:00:00,3916,607.51,3.4,63
U5502,2024-01-21 22:00:00,4444,713.77,8.8,62
U5503,2024-01-21 23:00:00,1514,171.26,9.4,79
U5504,2024-01-22 00:00:00,14035,690.58,8.9,62
U5505,2024-01-22 01:00:00,7194,641.52,9.4,88
U5506,2024-01-22 02:00:00,5712,472.9,7.0,79
U5507,2024-01-22 03:00:00,9290,497.08,8.9,69
U5508,2024-01-22 04:00:00,9514,538.68,9.6,94
U5509,2024-01-22 05:00:00,11831,443.57,9.2,85
U5510,2024-01-22 06:00:00,14752,683.26,7.1,89
U5511,2024-01-22 07:00:00,6536,405.57,8.2,85
U5512,2024-01-22 08:00:00,8850,460.29,8.0,96
U5513,2024-01-22 09:00:00,9113,77.57,8.6,79
U5514,2024-01-22 10:00:00,5250,185.05,4.6,68
U5515,2024-01-22 11:00:00,5637,727.83,3.0,70
U5516,2024-01-22 12:00:00,12874,141.18,6.6,92
U5517,2024-01-22 13:00:00,5241,728.04,8.4,89
U5518,2024-01-22 14:00:00,12165,526.94,3.9,89
U5519,2024-01-22 15:00:00,14546,740.09,6.7,82
U5520,2024-01-22 16:00:00,10689,660.73,5.2,95
U5521,2024-01-22 17:00:00,6518,698.96,8.9,83
U5522,2024-01-22 18:00:00,14151,443.29,3.7,90
U5523,2024-01-22 19:00:00,6730,668.97,8.9,82
U5524,2024-01-22 20:00:00,14771,395.4,7.3,95
U5525,2024-01-22 21:00:00,3749,83.13,9.4,99
U5526,2024-01-22 22:00:00,5884,538.52,9.5,93
U5527,2024-01-22 23:00:00,2931,596.34,8.7,80
U5528,2024-01-23 00:00:00,5352,126.16,6.7,85
U5529,2024-01-23 01:00:00,1438,661.93,4.0,66
U5530,2024-01-23 02:00:00,1536,106.38,4.6,84
U5531,2024-01-23 03:00:00,11414,381.21,5.9,62
U5532,2024-01-23 04:00:00,9904,415.94,8.1,77
U5533,2024-01-23 05:00:00,6926,77.57,6.8,65
U5534,2024-01-23 06:00:00,11730,99.35,6.1,72
U5535,2024-01-23 07:00:00,14594,387.98,6.3,61
U5536,2024-01-23 08:00:00,7748,283.44,8.2,99
U5537,2024-01-23 09:00:00,5314,661.93,3.2,72
U5538,2024-01-23 10:00:00,9118,360.39,6.1,60
U5539,2024-01-23 11:00:00,14467,129.15,7.0,61
U5540,2024-01-23 12:00:00,13344,168.41,7.1,63
U5541,2024-01-23 13:00:00,14822,555.1,7.3,72
U5542,2024-01-23 14:00:00,5838,762.55,3.4,89
U5543,2024-01-23 15:00:00,3766,702.2,6.9,71
U5544,2024-01-23 16:00:00,14583,147.12,6.9,92
U5545,2024-01-23 17:00:00,9174,62.28,9.0,97
U5546,2024-01-23 18:00:00,1989,69.83,8.3,93
U5547,2024-01-23 19:00:00,13259,466.14,3.2,62
U5548,2024-01-23 20:00:00,1301,414.42,6.9,68
U5549,2024-01-23 21:00:00,2012,60.05,7.8,66
U5550,2024-01-23 22:00:00,4650,92.84,7.1,63
U5551,2024-01-23 23:00:00,1246,799.82,7.7,87
U5552,2024-01-24 00:00:00,3063,773.71,3.8,91
U5553,2024-01-24 01:00:00,2358,145.04,4.2,60
U5554,2024-01-24 02:00:00,13498,173.07,7.1,72
U5555,2024-01-24 03:00:00,10801,725.12,8.6,95
U5556,2024-01-24 04:00:00,14684,430.58,3.2,85
U5557,2024-01-24 05:00:00,9131,768.48,6.1,72
U5558,2024-01-24 06:00:00,14717,440.25,9.9,81
U5559,2024-01-24 07:00:00,12793,482.92,8.4,83
U5560,2024-01-24 08:00:00,2045,215.1,6.2,70
U5561,2024-01-24 09:00:00,7761,707.06,3.7,84
U5562,2024-01-24 10:00:00,5214,668.75,5.5,74
U5563,2024-01-24 11:00:00,10743,303.07,4.1,95
U5564,2024-01-24 12:00:00,12447,509.28,9.4,97
U5565,2024-01-24 13:00:00,10730,306.08,7.8,93
U5566,2024-01-24 14:00:00,10707,397.98,9.0,93
U5567,2024-01-24 15:00:00,5601,690.16,9.3,91
U5568,2024-01-24 16:00:00,12898,361.57,7.2,97
U5569,2024-01-24 17:00:00,2778,680.42,3.0,84
U5570,2024-01-24 18:00:00,9628,770.09,6.9,62
U5571,2024-01-24 19:00:00,9994,362.26,8.6,88
U5572,2024-01-24 20:00:00,8272,708.15,5.2,80
U5573,2024-01-24 21:00:00,5198,277.99,9.5,68
U5574,2024-01-24 22:00:00,8375,52.15,10.0,80
U5575,2024-01-24 23:00:00,6780,113.37,6.8,80
U5576,2024-01-25 00:00:00,5800,602.83,6.7,66
U5577,2024-01-25 01:00:00,1824,125.14,7.6,91
U5578,2024-01-25 02:00:00,4805,754.37,7.0,81
U5579,2024-01-25 03:00:00,14358,699.93,4.1,70
U5580,2024-01-25 04:00:00,9495,436.14,4.9,93
U5581,2024-01-25 05:00:00,7310,486.13,4.4,73
U5582,2024-01-25 06:00:00,9685,570.76,3.5,81
U5583,2024-01-25 07:00:00,9278,598.63,4.0,84
U5584,2024-01-25 08:00:00,4297,418.41,9.8,75
U5585,2024-01-25 09:00:00,7045,285.05,6.9,92
U5586,2024-01-25 10:00:00,12511,732.68,3.9,61
U5587,2024-01-25 11:00:00,12768,84.93,8.0,98
U5588,2024-01-25 12:00:00,8089,317.06,6.3,65
U5589,2024-01-25 13:00:00,7496,549.88,4.6,93
U5590,2024-01-25 14:00:00,6864,718.3,9.6,96
U5591,2024-01-25 15:00:00,7493,105.67,4.6,81
U5592,2024-01-25 16:00:00,6634,544.22,3.7,75
U5593,2024-01-25 17:00:00,14305,415.31,4.4,66
U5594,2024-01-25 18:00:00,4820,564.87,9.4,72
U5595,2024-01-25 19:00:00,7913,287.9,9.0,76
U5596,2024-01-25 20:00:00,2049,583.03,9.3,62
U5597,2024-01-25 21:00:00,4601,185.2,9.4,71
U5598,2024-01-25 22:00:00,7465,631.55,3.5,65
U5599,2024-01-25 23:00:00,7439,612.01,8.0,71
U5600,2024-01-26 00:00:00,13418,760.09,7.7,70
U5601,2024-01-26 01:00:00,5865,179.92,10.0,78
U5602,2024-01-26 02:00:00,8749,591.5,8.0,90
U5603,2024-01-26 03:00:00,3983,291.99,8.5,61
U5604,2024-01-26 04:00:00,7328,261.39,8.0,91
U5605,2024-01-26 05:00:00,12312,351.2,7.3,77
U5606,2024-01-26 06:00:00,14111,263.9,6.9,63
U5607,2024-01-26 07:00:00,9719,236.15,9.8,81
U5608,2024-01-26 08:00:00,8173,626.29,9.6,73
U5609,2024-01-26 09:00:00,1033,574.63,6.1,73
U5610,2024-01-26 10:00:00,6186,132.02,5.0,96
U5611,2024-01-26 11:00:00,7398,470.14,6.6,88
U5612,2024-01-26 12:00:00,8976,298.25,8.2,93
U5613,2024-01-26 13:00:00,7546,778.28,5.8,65
U5614,2024-01-26 14:00:00,11271,368.78,6.8,71
U5615,2024-01-26 15:00:00,1009,80.43,5.1,83
U5616,2024-01-26 16:00:00,2727,298.79,6.0,88
U5617,2024-01-26 17:00:00,8542,284.53,9.7,69
U5618,2024-01-26 18:00:00,3778,54.23,4.5,95
U5619,2024-01-26 19:00:00,12612,415.84,9.9,93
U5620,2024-01-26 20:00:00,7732,729.35,4.5,91
U5621,2024-01-26 21:00:00,12419,651.73,5.2,91
U5622,2024-01-26 22:00:00,4098,563.49,3.6,74
U5623,2024-01-26 23:00:00,5044,307.65,8.3,68
U5624,2024-01-27 00:00:00,2176,223.97,3.1,95
U5625,2024-01-27 01:00:00,14596,306.96,8.5,81
U5626,2024-01-27 02:00:00,5723,142.29,7.0,72
U5627,2024-01-27 03:00:00,2273,124.62,8.2,73
U5628,2024-01-27 04:00:00,8054,480.9,8.5,85
U5629,2024-01-27 05:00:00,3476,660.5,3.9,84
U5630,2024-01-27 06:00:00,14868,124.54,3.1,81
U5631,2024-01-27 07:00:00,14597,301.39,4.2,89
U5632,2024-01-27 08:00:00,12769,142.07,5.7,72
U5633,2024-01-27 09:00:00,3341,282.86,3.5,91
U5634,2024-01-27 10:00:00,5539,672.7,6.2,96
U5635,2024-01-27 11:00:00,13575,76.14,5.0,78
U5636,2024-01-27 12:00:00,11545,535.41,5.5,94
U5637,2024-01-27 13:00:00,4142,94.88,9.6,88
U5638,2024-01-27 14:00:00,3210,369.91,8.1,66
U5639,2024-01-27 15:00:00,14792,405.54,7.6,94
U5640,2024-01-27 16:00:00,11827,351.13,7.6,98
U5641,2024-01-27 17:00:00,4414,528.04,6.9,65
U5642,2024-01-27 18:00:00,8684,780.25,6.6,73
U5643,2024-01-27 19:00:00,8274,250.47,9.2,87
U5644,2024-01-27 20:00:00,3027,507.33,3.5,60
U5645,2024-01-27 21:00:00,5726,316.23,5.0,80
U5646,2024-01-27 22:00:00,5894,799.63,3.7,86
U5647,2024-01-27 23:00:00,2999,763.25,3.1,81
U5648,2024-01-28 00:00:00,5704,120.05,3.1,70
U5649,2024-01-28 01:00:00,6617,780.2,3.2,68
U5650,2024-01-28 02:00:00,10216,603.7,7.8,69
U5651,2024-01-28 03:00:00,2621,794.26,3.8,98
U5652,2024-01-28 04:00:00,5571,628.21,4.4,90
U5653,2024-01-28 05:00:00,4011,146.7,5.9,91
U5654,2024-01-28 06:00:00,7208,612.85,4.9,90
U5655,2024-01-28 07:00:00,10102,594.97,8.7,67
U5656,2024-01-28 08:00:00,8652,175.05,7.4,99
U5657,2024-01-28 09:00:00,1614,614.88,5.3,64
U5658,2024-01-28 10:00:00,5080,556.08,5.2,90
U5659,2024-01-28 11:00:00,13709,795.83,7.8,66
U5660,2024-01-28 12:00:00,2004,514.05,4.2,73
U5661,2024-01-28 13:00:00,8703,360.96,5.0,84
U5662,2024-01-28 14:00:00,4222,765.44,5.5,80
U5663,2024-01-28 15:00:00,7142,520.88,6.2,88
U5664,2024-01-28 16:00:00,10207,311.47,4.3,90
U5665,2024-01-28 17:00:00,12678,65.78,4.1,63
U5666,2024-01-28 18:00:00,9198,617.48,9.9,88
U5667,2024-01-28 19:00:00,14260,139.64,9.4,60
U5668,2024-01-28 20:00:00,8683,742.75,6.7,91
U5669,2024-01-28 21:00:00,8930,771.04,8.4,60
U5670,2024-01-28 22:00:00,4765,227.32,7.7,63
U5671,2024-01-28 23:00:00,14307,134.6,3.5,79
U5672,2024-01-29 00:00:00,12729,496.49,6.6,99
U5673,2024-01-29 01:00:00,13391,210.3,4.3,96
U5674,2024-01-29 02:00:00,5050,456.38,7.1,73
U5675,2024-01-29 03:00:00,3511,360.65,3.4,73
U5676,2024-01-29 04:00:00,4635,644.02,4.1,61
U5677,2024-01-29 05:00:00,6713,799.9,8.5,80
U5678,2024-01-29 06:00:00,3895,392.6,8.9,88
U5679,2024-01-29 07:00:00,14871,563.76,9.4,71
U5680,2024-01-29 08:00:00,12992,306.35,9.3,77
U5681,2024-01-29 09:00:00,4905,696.88,9.3,97
U5682,2024-01-29 10:00:00,11605,77.71,3.7,91
U5683,2024-01-29 11:00:00,2916,420.14,7.6,81
U5684,2024-01-29 12:00:00,5277,182.58,7.9,95
U5685,2024-01-29 13:00:00,11482,182.63,4.9,71
U5686,2024-01-29 14:00:00,13507,449.75,10.0,80
U5687,2024-01-29 15:00:00,14519,280.85,5.0,67
U5688,2024-01-29 16:00:00,11083,394.25,7.0,87
U5689,2024-01-29 17:00:00,7572,279.24,9.1,81
U5690,2024-01-29 18:00:00,7951,391.3,5.0,75
U5691,2024-01-29 19:00:00,5130,264.44,7.2,71
U5692,2024-01-29 20:00:00,4863,652.66,8.0,76
U5693,2024-01-29 21:00:00,1674,468.37,7.4,80
U5694,2024-01-29 22:00:00,12101,171.08,5.8,66
U5695,2024-01-29 23:00:00,14732,56.34,9.6,79
U5696,2024-01-30 00:00:00,14514,63.12,7.3,95
U5697,2024-01-30 01:00:00,2900,366.27,4.6,72
U5698,2024-01-30 02:00:00,8329,285.59,8.6,88
U5699,2024-01-30 03:00:00,8909,246.58,7.6,96
U5700,2024-01-30 04:00:00,13134,517.19,3.8,67
U5701,2024-01-30 05:00:00,5503,659.9,4.9,79
U5702,2024-01-30 06:00:00,14660,97.53,4.1,69
U5703,2024-01-30 07:00:00,5099,132.48,3.5,74
U5704,2024-01-30 08:00:00,5456,326.56,4.6,71
U5705,2024-01-30 09:00:00,7065,381.11,4.9,75
U5706,2024-01-30 10:00:00,4037,346.42,6.3,67
U5707,2024-01-30 11:00:00,1589,528.98,9.8,79
U5708,2024-01-30 12:00:00,6477,115.41,9.6,73
U5709,2024-01-30 13:00:00,6747,421.05,8.3,96
U5710,2024-01-30 14:00:00,2889,658.81,7.5,85
U5711,2024-01-30 15:00:00,3382,746.34,9.6,97
U5712,2024-01-30 16:00:00,12554,470.28,4.0,88
U5713,2024-01-30 17:00:00,3332,153.82,5.3,72
U5714,2024-01-30 18:00:00,2059,595.6,6.9,93
U5715,2024-01-30 19:00:00,4395,647.25,8.7,81
U5716,2024-01-30 20:00:00,8630,197.22,7.4,85
U5717,2024-01-30 21:00:00,1394,558.13,8.7,93
U5718,2024-01-30 22:00:00,1566,747.89,4.1,83
U5719,2024-01-30 23:00:00,2072,589.13,4.3,80
U5720,2024-01-31 00:00:00,3510,361.68,8.2,90
U5721,2024-01-31 01:00:00,8480,382.07,5.4,71
U5722,2024-01-31 02:00:00,7100,109.67,6.1,83
U5723,2024-01-31 03:00:00,3402,444.59,8.5,80
U5724,2024-01-31 04:00:00,7486,652.01,3.5,63
U5725,2024-01-31 05:00:00,3102,783.87,4.2,84
U5726,2024-01-31 06:00:00,12575,349.48,5.1,67
U5727,2024-01-31 07:00:00,14129,376.53,9.2,95
U5728,2024-01-31 08:00:00,13547,91.07,5.8,93
U5729,2024-01-31 09:00:00,14164,631.34,4.8,86
U5730,2024-01-31 10:00:00,8064,587.49,7.7,87
U5731,2024-01-31 11:00:00,14953,352.19,3.2,88
U5732,2024-01-31 12:00:00,8141,581.96,8.4,88
U5733,2024-01-31 13:00:00,10106,517.27,7.9,69
U5734,2024-01-31 14:00:00,10303,626.74,3.4,91
U5735,2024-01-31 15:00:00,14191,285.61,6.5,67
U5736,2024-01-31 16:00:00,6439,538.11,5.8,76
U5737,2024-01-31 17:00:00,4461,519.22,4.1,71
U5738,2024-01-31 18:00:00,4923,117.87,4.1,85
U5739,2024-01-31 19:00:00,3317,260.71,4.1,62
U5740,2024-01-31 20:00:00,6991,695.15,7.2,70
U5741,2024-01-31 21:00:00,1965,167.1,4.2,73
U5742,2024-01-31 22:00:00,12723,334.67,3.4,66
U5743,2024-01-31 23:00:00,10341,218.93,9.7,85
U5744,2024-02-01 00:00:00,7982,155.14,3.3,96
U5745,2024-02-01 01:00:00,3232,152.31,7.6,92
U5746,2024-02-01 02:00:00,9556,310.97,9.6,91
U5747,2024-02-01 03:00:00,4613,652.61,3.3,97
U5748,2024-02-01 04:00:00,14007,774.74,9.8,79
U5749,2024-02-01 05:00:00,2031,478.88,6.5,69
U5750,2024-02-01 06:00:00,9845,526.42,8.5,74
U5751,2024-02-01 07:00:00,4795,634.06,7.4,74
U5752,2024-02-01 08:00:00,4867,546.35,7.3,65
U5753,2024-02-01 09:00:00,8581,686.24,8.5,84
U5754,2024-02-01 10:00:00,5086,713.04,3.5,60
U5755,2024-02-01 11:00:00,4203,520.78,5.7,65
U5756,2024-02-01 12:00:00,14667,449.8,9.8,72
U5757,2024-02-01 13:00:00,5418,343.29,3.4,70
U5758,2024-02-01 14:00:00,6001,396.19,4.8,83
U5759,2024-02-01 15:00:00,3149,309.09,7.7,79
U5760,2024-02-01 16:00:00,5890,370.22,3.7,85
U5761,2024-02-01 17:00:00,10681,724.78,6.8,84
U5762,2024-02-01 18:00:00,14740,779.28,8.0,71
U5763,2024-02-01 19:00:00,7218,321.15,8.3,68
U5764,2024-02-01 20:00:00,14411,215.44,6.9,95
U5765,2024-02-01 21:00:00,5839,108.64,6.5,68
U5766,2024-02-01 22:00:00,13066,677.7,8.0,92
U5767,2024-02-01 23:00:00,7379,703.0,4.0,99
U5768,2024-02-02 00:00:00,6388,387.85,7.8,93
U5769,2024-02-02 01:00:00,5983,456.81,9.4,83
U5770,2024-02-02 02:00:00,4638,604.87,7.8,92
U5771,2024-02-02 03:00:00,10469,331.89,3.3,92
U5772,2024-02-02 04:00:00,5822,201.12,6.5,88
U5773,2024-02-02 05:00:00,14098,136.01,8.1,97
U5774,2024-02-02 06:00:00,5424,226.43,3.3,72
U5775,2024-02-02 07:00:00,12562,534.0,8.3,77
U5776,2024-02-02 08:00:00,6927,310.76,5.0,94
U5777,2024-02-02 09:00:00,3417,700.78,7.1,61
U5778,2024-02-02 10:00:00,4742,115.66,9.8,84
U5779,2024-02-02 11:00:00,1258,362.28,10.0,65
U5780,2024-02-02 12:00:00,5472,242.72,7.4,84
U5781,2024-02-02 13:00:00,1144,715.77,6.4,79
U5782,2024-02-02 14:00:00,7223,654.66,4.2,73
U5783,2024-02-02 15:00:00,4110,788.23,4.5,63
U5784,2024-02-02 16:00:00,3753,139.45,6.0,67
U5785,2024-02-02 17:00:00,1708,636.68,7.9,93
U5786,2024-02-02 18:00:00,9437,144.4,8.4,87
U5787,2024-02-02 19:00:00,5428,166.27,4.6,61
U5788,2024-02-02 20:00:00,10803,79.39,6.7,76
U5789,2024-02-02 21:00:00,8570,398.53,7.1,63
U5790,2024-02-02 22:00:00,3812,144.41,9.3,93
U5791,2024-02-02 23:00:00,13565,311.26,9.1,86
U5792,2024-02-03 00:00:00,7119,257.15,8.7,78
U5793,2024-02-03 01:00:00,8175,782.27,6.6,87
U5794,2024-02-03 02:00:00,10579,543.7,3.5,97
U5795,2024-02-03 03:00:00,12715,357.84,5.3,93
U5796,2024-02-03 04:00:00,10926,708.84,7.4,91
U5797,2024-02-03 05:00:00,1251,97.88,7.5,90
U5798,2024-02-03 06:00:00,3943,300.69,8.9,65
U5799,2024-02-03 07:00:00,3005,435.94,5.7,65
U5800,2024-02-03 08:00:00,7161,90.41,9.6,87
U5801,2024-02-03 09:00:00,4313,159.39,4.1,67
U5802,2024-02-03 10:00:00,2276,721.29,3.3,60
U5803,2024-02-03 11:00:00,10219,184.72,4.2,75
U5804,2024-02-03 12:00:00,10588,741.24,6.2,78
U5805,2024-02-03 13:00:00,2448,122.05,8.8,77
U5806,2024-02-03 14:00:00,7892,716.16,4.1,89
U5807,2024-02-03 15:00:00,2202,390.28,6.8,75
U5808,2024-02-03 16:00:00,9203,479.95,8.4,92
U5809,2024-02-03 17:00:00,6999,261.22,3.2,87
U5810,2024-02-03 18:00:00,10508,255.0,3.3,75
U5811,2024-02-03 19:00:00,9961,419.1,6.4,70
U5812,2024-02-03 20:00:00,11498,316.86,4.3,65
U5813,2024-02-03 21:00:00,13716,108.27,6.2,73
U5814,2024-02-03 22:00:00,7740,315.26,3.3,95
U5815,2024-02-03 23:00:00,7438,241.03,9.8,81
U5816,2024-02-04 00:00:00,10548,687.23,7.6,99
U5817,2024-02-04 01:00:00,4183,678.9,7.8,82
U5818,2024-02-04 02:00:00,2973,156.11,6.6,90
U5819,2024-02-04 03:00:00,11445,597.55,8.8,87
U5820,2024-02-04 04:00:00,3269,388.13,8.8,78
U5821,2024-02-04 05:00:00,14841,701.38,4.1,81
U5822,2024-02-04 06:00:00,10228,255.49,8.4,60
U5823,2024-02-04 07:00:00,6389,116.09,7.0,62
U5824,2024-02-04 08:00:00,7183,650.37,8.3,67
U5825,2024-02-04 09:00:00,3552,701.27,9.4,72
U5826,2024-02-04 10:00:00,11840,680.38,5.3,60
U5827,2024-02-04 11:00:00,10946,296.97,7.0,88
U5828,2024-02-04 12:00:00,12478,73.15,8.5,72
U5829,2024-02-04 13:00:00,13230,154.71,9.9,88
U5830,2024-02-04 14:00:00,6423,739.53,7.3,89
U5831,2024-02-04 15:00:00,5617,323.05,8.0,75
U5832,2024-02-04 16:00:00,12992,710.16,8.9,93
U5833,2024-02-04 17:00:00,10336,785.61,8.3,99
U5834,2024-02-04 18:00:00,8477,346.79,9.6,62
U5835,2024-02-04 19:00:00,2698,632.33,4.6,88
U5836,2024-02-04 20:00:00,14975,176.84,9.4,89
U5837,2024-02-04 21:00:00,3352,337.81,4.4,93
U5838,2024-02-04 22:00:00,6578,578.89,7.0,63
U5839,2024-02-04 23:00:00,7739,205.33,6.7,67
U5840,2024-02-05 00:00:00,7705,289.85,8.8,77
U5841,2024-02-05 01:00:00,7555,472.87,5.8,81
U5842,2024-02-05 02:00:00,9411,568.41,4.0,69
U5843,2024-02-05 03:00:00,2632,317.66,7.9,73
U5844,2024-02-05 04:00:00,7467,332.6,7.2,90
U5845,2024-02-05 05:00:00,9802,132.4,8.8,94
U5846,2024-02-05 06:00:00,8557,788.05,8.3,61
U5847,2024-02-05 07:00:00,5229,509.18,9.3,61
U5848,2024-02-05 08:00:00,14115,447.75,8.9,94
U5849,2024-02-05 09:00:00,5944,208.51,7.8,93
U5850,2024-02-05 10:00:00,13434,416.02,6.3,88
U5851,2024-02-05 11:00:00,4184,385.48,3.1,65
U5852,2024-02-05 12:00:00,7076,243.92,5.2,63
U5853,2024-02-05 13:00:00,9624,384.71,8.1,60
U5854,2024-02-05 14:00:00,7530,202.65,3.4,94
U5855,2024-02-05 15:00:00,4437,582.67,8.3,85
U5856,2024-02-05 16:00:00,4105,731.59,6.6,88
U5857,2024-02-05 17:00:00,9253,51.94,9.1,70
U5858,2024-02-05 18:00:00,5182,467.19,7.6,63
U5859,2024-02-05 19:00:00,1890,599.24,8.6,81
U5860,2024-02-05 20:00:00,12898,730.4,4.2,92
U5861,2024-02-05 21:00:00,14565,318.82,4.2,93
U5862,2024-02-05 22:00:00,6246,730.36,4.5,90
U5863,2024-02-05 23:00:00,4921,669.16,5.3,69
U5864,2024-02-06 00:00:00,14473,443.91,9.3,94
U5865,2024-02-06 01:00:00,12164,242.71,8.4,87
U5866,2024-02-06 02:00:00,10531,539.61,5.6,82
U5867,2024-02-06 03:00:00,13686,245.42,9.4,71
U5868,2024-02-06 04:00:00,3860,311.63,8.5,88
U5869,2024-02-06 05:00:00,3378,400.24,7.6,61
U5870,2024-02-06 06:00:00,7395,423.48,6.1,72
U5871,2024-02-06 07:00:00,14320,191.86,7.6,95
U5872,2024-02-06 08:00:00,14050,570.35,7.2,85
U5873,2024-02-06 09:00:00,6358,793.94,8.5,76
U5874,2024-02-06 10:00:00,3082,232.9,4.6,92
U5875,2024-02-06 11:00:00,9969,465.9,9.2,81
U5876,2024-02-06 12:00:00,8783,391.04,7.1,61
U5877,2024-02-06 13:00:00,6029,280.83,8.6,69
U5878,2024-02-06 14:00:00,2406,364.84,5.4,98
U5879,2024-02-06 15:00:00,12949,599.54,5.7,85
U5880,2024-02-06 16:00:00,3757,361.05,9.6,89
U5881,2024-02-06 17:00:00,10938,430.07,7.4,81
U5882,2024-02-06 18:00:00,8368,407.93,5.2,70
U5883,2024-02-06 19:00:00,8400,466.42,3.6,81
U5884,2024-02-06 20:00:00,4567,268.39,6.0,83
U5885,2024-02-06 21:00:00,6932,432.28,8.9,88
U5886,2024-02-06 22:00:00,3124,151.13,4.8,69
U5887,2024-02-06 23:00:00,6337,606.04,9.0,93
U5888,2024-02-07 00:00:00,7123,133.19,4.1,84
U5889,2024-02-07 01:00:00,3421,638.72,3.9,80
U5890,2024-02-07 02:00:00,1052,669.16,7.2,98
U5891,2024-02-07 03:00:00,6715,64.3,8.6,72
U5892,2024-02-07 04:00:00,5353,673.13,8.5,61
U5893,2024-02-07 05:00:00,11371,536.13,6.8,65
U5894,2024-02-07 06:00:00,2734,122.68,7.5,60
U5895,2024-02-07 07:00:00,9034,798.44,4.8,87
U5896,2024-02-07 08:00:00,4466,511.6,6.9,81
U5897,2024-02-07 09:00:00,13882,350.64,4.5,70
U5898,2024-02-07 10:00:00,1927,713.91,9.5,98
U5899,2024-02-07 11:00:00,5344,81.22,7.7,64
U5900,2024-02-07 12:00:00,13208,588.01,7.0,77
U5901,2024-02-07 13:00:00,7212,157.79,4.7,79
U5902,2024-02-07 14:00:00,8064,464.38,5.9,71
U5903,2024-02-07 15:00:00,13941,121.96,8.5,80
U5904,2024-02-07 16:00:00,10638,559.36,4.7,86
U5905,2024-02-07 17:00:00,3699,398.7,3.9,93
U5906,2024-02-07 18:00:00,14232,55.03,5.2,77
U5907,2024-02-07 19:00:00,1339,103.55,8.6,93
U5908,2024-02-07 20:00:00,3421,577.28,9.2,61
U5909,2024-02-07 21:00:00,5980,349.59,5.9,73
U5910,2024-02-07 22:00:00,7400,554.11,8.5,98
U5911,2024-02-07 23:00:00,13138,342.38,5.3,60
U5912,2024-02-08 00:00:00,3563,321.27,6.6,87
U5913,2024-02-08 01:00:00,4339,691.19,3.1,86
U5914,2024-02-08 02:00:00,4999,691.11,8.0,89
U5915,2024-02-08 03:00:00,10572,739.84,8.0,81
U5916,2024-02-08 04:00:00,5942,667.27,3.7,71
U5917,2024-02-08 05:00:00,3355,145.57,5.5,60
U5918,2024-02-08 06:00:00,13130,99.87,6.4,92
U5919,2024-02-08 07:00:00,9793,93.81,8.4,60
U5920,2024-02-08 08:00:00,14838,785.15,8.8,64
U5921,2024-02-08 09:00:00,10863,425.86,8.0,64
U5922,2024-02-08 10:00:00,3779,136.38,4.5,66
U5923,2024-02-08 11:00:00,6917,458.22,5.5,79
U5924,2024-02-08 12:00:00,12957,582.72,4.7,85
U5925,2024-02-08 13:00:00,3538,120.87,7.5,65
U5926,2024-02-08 14:00:00,9830,309.8,7.5,85
U5927,2024-02-08 15:00:00,3685,190.87,3.1,62
U5928,2024-02-08 16:00:00,5075,781.57,8.1,98
