site area,structure type,water consumption,recycling rate,utilisation rate,air qality index,issue reolution time,resident count,electricity cost
912,3,-0.9783147739365524,35,97,60,6,12,-1.1182563314821967
1228,3,-1.2013315174503727,42,30,70,45,119,-0.8598868984724837
3848,0,2.113573944454836,51,100,149,26,0,1.3109583725846514
3308,3,1.3819056217820647,74,51,72,23,254,0.6704551278158171
1175,3,-0.6777479317062632,17,86,16,5,45,-1.317002049181976
3965,3,-0.006770990637684929,74,87,96,25,129,0.916177106062817
3004,0,-0.5409514842809393,19,56,1,4,0,0.041695948183787974
3467,0,0.056328779125404634,41,67,6,10,0,0.19707896383997908
3286,0,1.5447126613234714,60,42,13,34,0,0.3533653691220783
1622,0,-0.3054111223408569,66,44,3,58,0,-0.7135377790753734
4579,1,0.9647727926611825,49,77,172,8,0,1.9577853447348423
2071,3,-0.2957775697052707,75,44,190,52,18,-1.2564749442461343
2643,0,-0.6608892145939874,40,69,9,28,0,0.020917986787901955
2187,2,-0.2861440170696845,72,59,44,9,65,-0.7108276101976492
4632,0,1.679582398221678,77,52,43,34,0,1.029100809301328
4351,1,0.8992646347391965,65,38,182,59,0,1.6081735595084123
3940,3,0.40891680558785926,21,61,145,17,337,1.6226277935229416
4266,0,-0.6459572080088288,40,64,10,33,0,0.8177076368388354
2826,3,0.4566028911340109,32,78,181,56,42,0.06699085770921444
3414,0,1.2176535493453202,42,74,128,61,0,0.5746958274695598
4452,3,2.702665688120932,17,45,52,37,413,2.006568384533879
1095,3,-1.2013315174503727,71,61,95,13,103,-0.9321580685451307
1228,0,-0.6339152672143461,89,54,32,29,0,-1.1661359816553254
1865,0,-0.9388172081306491,24,66,134,40,0,-1.0676665124313438
4992,3,2.9261641092665314,50,66,82,55,300,1.9523650069793939
1198,0,-1.148828655586428,61,64,24,14,0,-1.3179054388078841
895,0,-0.8646388528366353,35,74,196,8,0,-1.0866376945754137
4671,3,1.7412371350894296,87,37,176,32,388,1.7373582760132689
4860,0,2.8380171026509178,21,76,73,11,0,1.596429494371607
3002,2,-1.2013315174503727,36,65,131,69,40,-0.07393792393244727
2319,0,-0.8945028660069525,77,39,151,50,0,-0.5698988285559875
1217,3,-0.8270679975578492,39,30,173,37,92,-1.1137393833526563
3282,3,1.0490663782225618,13,97,197,45,128,0.7770551036729715
4077,0,1.3192875296507545,63,44,120,69,0,0.9929652242650044
643,1,-1.2013315174503727,43,32,139,66,0,-1.4696748959604429
3640,0,0.2610417726316112,77,61,189,26,0,0.49429415076374
4991,3,2.542748714370201,65,49,83,30,311,1.9948243193970738
3438,0,0.6723944701711416,27,85,61,38,0,0.9107567683073685
4136,2,1.2085016743415133,56,71,61,27,87,0.3154230048339386
3722,3,-0.15849944464816745,81,89,75,51,275,1.369678698268677
1667,1,-0.06360895118764347,69,85,185,15,0,0.20611286009905996
3116,1,0.41373358190565235,68,76,165,62,0,0.9459889637177838
1562,3,-0.6522190172219599,11,53,195,30,76,-1.3856596607509908
2656,1,-0.8492251686196974,82,70,144,32,0,0.5123619432819018
3482,3,0.1444757857410183,25,33,9,50,171,0.40124501929520695
3794,2,1.6338230232026436,67,80,170,7,60,0.10041627386781368
1656,0,-1.2013315174503727,21,30,32,39,0,-1.1833003845475791
1232,0,-0.7716750699032286,14,43,36,61,0,-0.9691970432073623
4830,0,1.3375912796583682,48,39,119,16,0,1.2477210987710852
1453,2,-0.6719678001249115,24,65,155,37,48,-0.8436258852061381
3039,3,-0.5375797408584841,81,71,173,53,227,0.7327890120034751
3824,0,-0.4605113197737946,28,77,108,23,0,0.7020737647226002
3801,3,1.7841064443177883,58,47,129,59,205,1.0688499528412838
2042,3,-0.6902715501325253,48,89,123,28,149,0.05795696145013356
1691,3,-1.123781418733904,87,57,173,69,163,-0.2925582134022045
3493,0,-0.06168224066052622,24,82,165,51,0,0.6415466597867583
3181,3,1.293758615166451,64,38,37,68,99,-0.0784548720619877
1717,3,-1.1560538200631176,76,53,20,11,130,-0.8092970794216308
2040,3,0.18927180549649408,65,49,150,35,139,-0.23022432921454647
3736,3,0.7143004241359415,54,98,160,11,21,0.48977720263419955
2886,0,0.6743211806982589,84,56,42,71,0,-0.41541920252570447
4219,1,1.6685038126907539,66,69,117,17,0,1.626241352026574
1888,3,-0.3347934578793948,76,100,93,55,68,-0.5888700107000573
2356,1,-1.0481580305445524,15,83,67,26,0,0.29735521231577683
1865,2,0.38868634505312827,79,44,197,47,134,-1.1363241240003585
999,0,-1.100660892408497,40,80,191,26,0,-1.0306275377691123
2180,0,0.36652917399128004,31,98,63,57,0,0.029048493421074746
1010,2,-0.912324938382787,47,69,124,48,41,-0.9267377307896821
4812,3,2.1761920365861465,67,98,36,26,60,1.1980346693461403
1824,0,-0.9267752673361663,79,72,78,41,0,-0.5355700227714801
1655,0,-0.2639868460078363,38,93,103,28,0,-0.7379292989748918
2327,0,-0.9296653331268422,65,36,150,19,0,-0.7135377790753734
3641,2,0.00045417383900471525,20,31,72,1,276,-0.6602377911467963
3986,3,-0.18402835913247087,57,59,33,34,297,1.3850363219091146
2310,0,-0.8212878659764975,69,81,106,41,0,-0.2211904329554656
3423,0,-0.20040539861296738,60,62,161,65,0,0.3741433305179643
2714,3,0.06885239755166668,48,38,154,4,63,-0.3395344739494251
4686,3,2.181972168167498,15,40,3,14,15,0.309099277452582
1213,0,-0.7938322409650769,39,39,80,63,0,-1.0053326282436859
4102,2,1.3722720691464785,10,83,196,21,291,0.6812958033267141
4634,0,-0.06457230645120209,18,49,99,64,0,0.9902550553872802
4022,2,0.9931917729361618,54,34,93,26,17,0.05253662369468503
4768,0,1.637676444256878,17,53,62,69,0,1.399490555923644
1743,3,-0.000509181424553904,43,61,77,24,145,-0.4443276705547633
4209,3,1.7499073324614574,89,60,141,10,303,1.6425023652929196
1581,3,-0.6816013527604977,17,73,193,32,145,-0.5979039069591382
955,3,-0.8400732936158906,21,48,27,31,26,-1.5500765726662629
1394,3,-0.8786075041582353,52,53,20,15,112,-0.8092970794216308
1884,2,-0.3559872736776844,65,41,107,50,92,-1.1914308911807518
2458,2,-0.3622490828908154,40,79,86,3,134,-0.41270903364798023
3572,3,0.04862193701693568,51,54,137,35,210,0.6560008938012877
2496,3,-0.6984600698727735,42,80,25,54,62,-0.24829212173270823
4785,3,1.8096353588020917,28,43,162,71,119,1.0056126790277178
1004,0,-1.0650167476568282,64,58,33,26,0,-1.6187341842352774
1714,3,-0.28421730654256727,13,54,1,35,130,-0.46058868382110885
2031,3,-0.36995592499928437,21,88,170,28,106,-0.08387520981743624
3940,1,-0.4715899053047187,37,86,171,16,0,1.286566852685133
1323,2,-0.8082825699184562,67,41,171,48,105,-1.8563256558491046
1428,3,-0.6917165830278632,57,79,42,69,71,-0.7812920010184801
633,0,-1.2013315174503727,10,41,51,22,0,-1.4714816752122593
2605,3,0.29572256211972153,84,77,109,12,62,0.2603162376535452
4127,2,1.884777069359664,53,79,132,58,358,0.1365518589041372
2352,0,0.14303075284568037,72,48,146,39,0,-0.10645995046513843
4675,3,-0.25772503679470526,47,82,122,36,263,1.8981616294249084
3433,2,-0.46821816188226356,18,64,157,6,110,-0.3612158249712192
3784,3,-0.07420585908678827,15,56,48,48,218,1.2224261892456587
4798,3,0.8221962136545069,79,96,124,8,251,1.9225531493244268
3311,3,0.3800161476811007,61,80,190,70,160,0.6867161410821627
1750,0,0.23214111472485263,76,48,115,55,0,-1.0830241360717814
4012,3,0.9035997334252103,25,72,156,61,172,1.0950482519926183
1756,3,-0.6165748724702909,11,64,75,10,23,-0.9393851855523954
3876,3,1.097715819032272,45,44,199,48,74,0.7201415572407619
3986,3,-0.26157845784893974,80,45,52,66,378,1.3832295426572985
4084,2,-0.38536960921622226,44,98,97,24,58,0.17539761281818497
1896,3,-0.43979918160728426,39,100,27,28,173,0.029048493421074746
4137,3,1.5885453258153885,54,70,180,34,138,1.441046478715416
3830,0,1.8799602930418708,55,83,144,57,0,0.8529398322492509
3203,2,0.24851815420534917,74,94,81,67,31,0.2404416658835673
970,2,-0.837664905456994,10,59,23,26,44,-1.746112121488318
1853,0,-0.5582918790249944,66,48,87,63,0,-0.6810157525426823
3283,3,1.030762628214948,80,75,75,22,12,-0.07574470318426345
3331,2,0.8274946676040793,76,89,192,36,244,-0.06309724842155022
857,0,-1.2013315174503727,40,53,35,37,0,-1.3215189973115167
3519,3,-0.43883582634372564,34,65,159,3,323,1.090531303863078
1167,1,-0.9648278002467318,56,78,196,64,0,-0.7343157404712595
4968,3,0.9681445360836377,65,88,153,23,342,2.264034427917684
1645,1,-0.5761139514008289,10,43,183,71,0,-0.6521072845136234
4685,2,0.17048637785710102,46,68,66,58,277,0.48074330637511864
4219,0,1.170930819062727,84,37,32,12,0,0.6144449710095157
3245,1,-0.7899788199108424,76,77,166,52,0,1.2919871904405815
1039,2,-0.7230256290935183,21,98,83,11,11,-1.1381309032521747
3279,3,1.0264275295289342,29,70,185,9,202,0.8393889878606295
4636,0,2.309135062957236,39,64,11,5,0,1.0896279142371699
4275,3,0.7870337465346173,83,93,83,70,325,1.9189395908207945
3008,3,-0.7027951685587873,73,82,80,71,50,-0.2130599263222928
3279,2,1.064961740071279,88,83,42,18,225,0.11125694937871074
1424,3,-1.05682822791658,73,66,199,65,111,-0.7596106499966859
3456,3,-0.10455154988888478,27,81,106,54,276,1.1275702785253097
2081,0,-0.9002829975883043,41,47,12,9,0,-0.7108276101976492
3824,2,0.8433900294527965,28,50,200,71,189,-0.08297182019152814
4985,3,1.9555836812312224,42,71,82,60,189,1.8864175642881034
755,3,-1.2013315174503727,71,94,89,9,71,-0.6611411807727043
2338,3,-0.15946279991172607,31,37,115,44,200,-0.18595823754505017
2444,0,-0.8261046422942906,38,68,132,11,0,-0.12543113260920827
509,3,-1.2013315174503727,13,90,105,3,24,-1.478708792219524
3371,0,0.7807719373214863,59,89,172,5,0,0.5719856585918356
1297,3,-1.053938162125904,85,98,88,32,79,-0.5310530746419397
1515,3,-0.5395064513856014,13,88,132,22,49,-0.6430733882545426
2324,1,-0.8395916159841113,14,39,22,54,0,-0.15162943176054283
4969,3,0.38242453583999725,48,92,34,53,18,1.0534923292008465
3636,0,0.27886384500744565,66,99,95,62,0,1.1067923171294236
2693,3,-0.5640720106063462,40,36,53,50,123,-0.27449042088404274
723,0,-1.2013315174503727,16,64,124,26,0,-1.5094240395003988
4658,0,2.4897641748744768,21,71,176,67,0,1.596429494371607
4425,3,1.368418648092244,19,58,69,54,154,0.8701042351415045
4500,3,1.1762292730122994,38,56,119,41,160,1.2016482278497727
2133,3,-0.09973477357109169,22,67,36,8,67,-0.5671886596782633
2652,0,1.1887528914385614,79,31,118,24,0,-0.5120818924978698
1010,2,-1.1478653003228694,40,54,21,13,89,-1.3305528935705975
884,0,-1.0433412542267593,18,95,135,60,0,-0.935771627048763
904,0,-1.2013315174503727,60,67,184,14,0,-1.4226986354132225
2500,3,-0.9166600370688008,25,88,70,46,60,0.0019468046438321101
3256,3,-0.100216451202871,68,36,187,5,322,1.0941448623667103
2168,3,-0.26157845784893974,67,78,182,13,95,-0.6132615305995757
1960,3,0.09534466729952872,20,97,161,24,153,0.35426875874798636
4136,3,-0.2254526354654915,45,70,40,16,182,0.9306313400773464
3224,0,0.23358614762019056,10,80,27,29,0,0.6090246332540671
4678,0,1.474387727083692,30,53,30,19,0,1.1781600975761626
2548,1,-0.5655170435016841,53,65,20,60,0,0.40124501929520695
4646,3,2.181972168167498,46,39,73,62,198,1.1926143315906919
1216,0,-0.5380614184902635,15,50,50,48,0,-0.9601631469482814
2323,2,-0.14790253674902265,23,56,35,32,21,-0.9330614581710388
2581,0,0.5245194372148936,10,84,153,46,0,0.36330265500706727
3919,3,-0.7201355633028425,17,34,18,71,210,0.7056873232262325
2074,3,-1.2013315174503727,53,88,5,69,15,-0.503047996238789
749,3,-1.2013315174503727,84,65,175,56,13,-1.6124104568539208
1173,3,-1.0674251358157247,36,63,14,33,111,-0.7957462350330095
2665,2,0.5707604898657073,45,81,109,23,218,-0.26997347275450234
1270,3,-0.8410366488794492,51,35,108,61,83,-0.7722581047593992
4462,3,-0.24712812889556043,29,43,123,4,241,1.226039747749291
4863,2,-0.06698069461009863,17,88,48,65,172,0.597280568117262
2484,2,0.0847477594003839,55,86,17,2,56,-0.6512038948877154
1577,0,-0.6435488198499323,61,66,83,58,0,-0.647590336384083
735,0,-1.2013315174503727,35,87,192,28,0,-1.2591851131238585
888,3,-1.2013315174503727,44,61,149,33,28,-1.4461867656868328
3537,3,0.4556395358704523,69,49,187,23,292,0.9044330409260118
2348,3,-0.6825647080240563,12,90,163,31,148,0.21514675635814084
3314,0,0.2644135160540664,13,86,111,48,0,0.6560008938012877
3874,1,1.0876005887649065,71,81,137,46,0,1.615400676515677
3778,3,1.1593705559000236,73,77,19,45,335,1.9487514484757613
1752,0,-1.2013315174503727,59,40,197,32,0,-0.852659781465219
4481,3,2.4974710169829457,28,59,112,51,196,1.7057396391064858
2622,0,0.49610045693991434,52,89,60,47,0,0.19165862608453055
2650,3,-0.6787112869698219,23,47,100,61,50,-0.6195852579809323
1829,3,-0.5958627343037806,23,76,58,50,180,-0.2202870433295575
1858,2,0.0023808843661219537,63,41,149,35,37,-1.1444546306335313
2982,0,-0.8121359909726906,38,79,67,15,0,0.2765772509198908
2517,0,-0.25628000389936734,12,69,3,37,0,-0.21125314707047663
1831,3,-0.9513408265569111,82,93,82,56,72,-0.28352431714312365
4844,3,0.5293362135326867,14,48,156,59,332,2.182729361585956
4761,3,2.268674141887774,14,56,57,25,438,2.354373390508493
1858,2,-0.8212878659764975,54,81,57,20,33,-1.0974783700863109
3677,1,-0.675821221179146,73,36,53,48,0,0.8917855861632986
2628,0,-0.9513408265569111,73,92,27,20,0,0.029048493421074746
2680,3,-1.080430431873766,52,84,104,15,214,0.515072112159626
637,2,-1.2013315174503727,52,60,166,62,24,-1.4226986354132225
3972,0,1.1299882203614857,60,40,56,14,0,0.29374165381214445
3332,0,-0.023148030118181458,22,46,63,21,0,0.2404416658835673
4079,3,1.011977200575555,82,95,91,50,304,1.8529921481295042
3531,2,0.8308664110265345,77,96,29,69,131,0.2856111471789717
4664,0,0.1256903581016252,78,61,85,15,0,0.9288245608255302
3093,2,0.2253976278799423,16,53,177,63,54,-0.3151429540499067
4800,2,1.8539497009257881,87,42,181,43,326,0.309099277452582
4318,3,0.787997101798176,51,51,22,27,180,1.0932414727408022
4638,2,0.45178611481621783,14,48,17,61,204,0.2548958998980967
4323,2,1.2239153585584512,56,82,80,54,357,0.3768534993956886
4542,3,2.446413188014339,57,68,124,59,435,2.3859920274152757
2406,3,-0.2649502012713949,56,50,181,39,50,-0.4072886958925317
1260,3,-0.527946188222898,17,45,94,35,56,-0.9592597573223733
3945,0,0.3795344700493214,30,36,155,9,0,0.8565533907528832
1399,3,-1.1743575700707314,33,55,135,60,131,-0.7144411687012815
4955,0,1.5013616744633336,22,60,159,62,0,1.3913600492904712
3447,3,0.12665371336518383,24,97,106,68,160,0.8881720276596663
2219,2,-0.7861253988566079,62,69,133,16,41,-0.9466123025596601
780,3,-1.183027767442759,81,56,199,16,66,-1.428118973168671
3766,3,-0.7764918462210217,40,38,117,32,175,0.5159755017855341
2387,0,-0.5197576684826497,80,45,39,38,0,-0.32688701918671187
3766,0,-0.6724494777566908,60,42,178,39,0,0.463578903482865
1166,3,-1.2013315174503727,56,89,46,62,86,-0.6963733761831198
4688,3,1.9290914114833604,48,89,114,63,280,2.2315124013849927
1171,3,-0.7687850041125528,90,38,69,16,37,-1.501293532867226
2469,2,-0.4513594447699877,66,82,195,54,22,-0.2040260300632119
4656,2,1.276418220422396,59,61,134,15,300,0.9441821844659677
3622,0,0.13147048968297692,66,84,26,18,0,0.5268161772964312
4400,2,1.2995387467478028,44,54,193,4,139,0.4644822931087731
1023,2,-1.156535497694897,16,70,53,37,70,-1.1245800588635535
2893,3,-0.37380934605351884,62,55,141,40,105,0.011884090528821075
3617,1,0.9459873650217895,19,58,149,63,0,1.4789888430035558
3093,2,-0.8511518791468147,48,65,196,68,95,-0.26907008312859426
2468,3,-1.2013315174503727,67,32,55,17,13,-0.9439021336819359
2253,3,0.31209960160021805,44,88,107,48,190,0.4039551881729312
2796,3,0.3857962792624524,68,63,59,19,119,0.024531545291534305
2761,3,0.420958746382342,31,35,50,39,23,-0.5193090095051346
2786,2,0.16374289101219067,18,60,143,65,154,-0.34856837020850595
4702,0,0.9633277597658446,17,61,127,53,0,1.1573821361802765
3378,2,0.3997649305840524,67,71,133,18,151,-0.07664809281017153
4643,2,0.6796196346478313,31,86,0,39,241,0.5304297358000635
4144,0,1.1044593058771823,49,75,11,60,0,0.9640567562359457
4932,0,1.2711197664728235,37,85,23,35,0,1.8159531734672725
2555,3,-0.04386016828469177,55,79,125,34,240,0.4409941628351628
1776,3,-0.534207997436029,78,59,74,15,50,-0.9538394195669249
3266,0,-0.18451003676425018,90,65,170,19,0,0.06699085770921444
802,3,-1.2013315174503727,61,55,104,63,71,-1.305257984045171
1138,3,-1.2013315174503727,20,79,161,26,61,-0.4813666452169949
555,2,-1.1276348397881384,31,31,56,49,36,-2.03339002252709
1025,0,-0.6676327014388977,56,36,148,4,0,-1.4985833639895019
4623,3,2.081301543125622,22,56,39,66,350,2.3326920394866986
2625,0,0.5741322332881624,54,78,32,17,0,0.08867220873100855
3787,2,1.5726499639666713,84,75,160,1,49,0.10312644274553795
864,3,-0.9484507607662352,78,55,155,9,44,-1.5184579357594796
2146,3,-0.05879217486985037,87,94,107,10,104,-0.013410818996605383
1418,1,-0.5640720106063462,31,31,64,49,0,-0.9827478875959836
3297,3,0.923348516328162,76,93,75,48,196,1.3398668406137102
2031,3,-0.8863143462667042,44,93,45,48,186,0.12480779376733206
3845,0,-0.5491400040211876,41,89,160,15,0,1.1456380710434713
2406,2,-0.050603655129602104,47,38,107,45,200,-0.7352191300971676
3586,3,1.551937825800161,67,44,196,2,20,0.03627561042833945
2575,3,-0.15368266833037436,49,66,193,58,89,-0.13988536662373768
1213,3,-1.1107761226758626,30,35,163,38,15,-1.5455596245367225
1562,1,-0.7687850041125528,58,72,181,3,0,-0.38560734487073756
2476,3,0.2359945357790871,48,74,177,59,107,0.2187603148617732
1796,0,-0.8646388528366353,70,100,178,63,0,-0.22209382258137367
625,1,-1.0823571424008833,19,57,113,43,0,-1.5085206498744907
4096,3,2.1588516418420913,49,81,51,4,390,1.893644681295368
3783,1,1.7320852600856227,67,64,148,43,0,1.4175583484418057
2103,1,-0.5948993790402219,54,95,123,61,0,0.5593382038291224
566,2,-1.2013315174503727,26,55,29,49,50,-1.7289477185960642
732,3,-1.2013315174503727,77,49,142,64,41,-1.5410426764071818
2656,0,-0.21967250388413978,19,91,136,20,0,-0.02244471525568626
1669,2,-0.8737907278404422,71,30,31,45,30,-1.2664122301311231
2658,1,0.49272871351745917,41,82,71,17,0,0.7165279987371296
4706,3,0.7692116741587829,81,59,150,66,358,2.3597937282639414
1993,2,0.05392039096650808,51,89,26,22,84,-0.925834341163774
4507,3,2.59910499728838,54,39,41,50,322,1.8656396028922173
2972,3,-0.9595293462971594,85,51,7,70,257,0.6198653087649642
3160,0,1.2258420690855685,30,58,10,25,0,0.4066653570506555
3239,2,1.0249824966335963,36,98,148,2,123,0.22598743186903789
2261,0,-0.4161969776500981,39,37,43,43,0,-0.7108276101976492
4014,0,0.6275984504156659,83,82,166,17,0,0.9306313400773464
2475,1,0.10642325283045283,10,40,32,20,0,0.006463752773372549
2862,3,-0.1859550696595881,18,55,66,37,260,0.4400907732092547
1376,0,-1.0332260239593938,12,48,54,52,0,-0.9050563797678881
4312,3,-0.34828043156921545,62,48,12,26,342,1.0372313159345008
3948,3,0.9907833847772652,51,59,35,25,372,1.4889261288885447
1812,0,-1.0057703989479732,28,65,86,64,0,-0.9411919648042116
1960,1,-1.1517187213771038,15,71,25,31,0,0.11758067676006735
3209,0,0.5567918385441073,16,85,37,30,0,0.5385602424332363
2824,2,0.06692568702454944,52,38,99,10,190,-0.8607902880983918
2233,3,-0.49808217505258073,89,36,150,38,57,-0.7876157283998366
2105,3,-1.1242630963656832,45,47,135,28,67,-0.7144411687012815
3063,0,1.3120623651740648,77,38,13,24,0,-0.24648534248089204
3921,3,0.9315370360684102,48,35,23,29,146,0.474419578993762
4017,3,-0.6767845764427046,52,99,118,17,320,1.9731429683752797
2897,0,-0.2948142144417121,46,74,167,70,0,0.5096517744041775
4235,3,0.9459873650217895,37,51,100,64,310,1.738261665639177
3370,3,-0.907508162064994,59,99,152,31,165,0.7887991688097766
1660,0,-0.3945214842200292,48,61,117,57,0,-0.5626717115487228
742,0,-1.2013315174503727,11,96,152,20,0,-0.9592597573223733
3090,1,0.6035145688267004,46,45,16,46,0,0.33981452473345697
1563,0,-1.2013315174503727,75,31,131,2,0,-1.419988466535498
4824,0,2.5889897670210145,28,96,84,50,0,1.9722395787493716
3095,1,-0.015441188009712501,78,70,108,60,0,0.7436296875143722
1419,2,-0.2895157604921397,53,80,110,41,35,-1.1787834364180387
505,3,-1.2013315174503727,22,43,104,70,13,-1.4570274411977298
967,3,-1.2013315174503727,31,78,80,17,76,-0.9836512772218917
4670,0,1.512921937626037,16,78,98,10,0,1.430205803204519
503,0,-1.2013315174503727,11,56,40,67,0,-1.7822477065246414
1145,2,-0.8270679975578492,71,68,59,42,43,-1.3946935570100716
